Name,Category,PostalCode,City,Province,Address,Latitude,Longitude
Carman House Museum,museum,K0E 1K0,iroquois,on,5895 carman rd iroquois ontario k0e 1k0 canada,44.8396282,-75.3162469
Carmichael-Stewart House Museum,museum,B2H 3A7,new glasgow,ns,86 temperance new glasgow nova scotia b2h 3a7 canada,45.58808662,-62.64174277
Carstairs Heritage Centre,museum,T0M 0N0,carstairs,ab,1130-1138 nanton street carstairs alberta t0m 0n0 canada,51.5636838,-114.0990278
Cartier-BrÈbeuf National Historic Site,museum,G1L 3W6,quÈbec,qc,"175, rue de l'espinay",46.825262,-71.239569
Cartwright Museum,museum,R0K 0L0,cartwright,mb,centennial park p.o box 9 cartwright manitoba r0k 0l0 canada,49.17465045,-99.68227946
Cascapedia River Museum,museum,G0C 1T0,saint-jules,qc,"275, route 299",48.270476,-65.912376
Cassis Monna Et Filles - …conomusÈe De La Liquoristerie,museum,G0A 4E0,saint laurent de l'Óle d'orlÈans,qc,"1225, chemin royal",46.888068,-71.074592
Castle Kilbride National Historic Site,museum,N0B 1G0,baden,on,60 snyder's road west baden ontario n0b 1g0 canada,43.40426665,-80.67165337
Castor And District Museum,museum,T0C 0X0,castor,ab,5101 -49th avenue castor alberta t0c 0x0 canada,..,..
Centennial Museum of Sheguiandah,museum,P0P 1W0,sheguiandah,on,10862 highway 6 sheguiandah ontario p0p 1w0 canada,45.9159191,-81.9117431
Centennial Park 1910 Logging Museum,museum,P7E 6S4,thunder bay,on,111 syndicate avenue victoriaville centre thunder bay ontario p7e 6s4 canada,..,..
Central New Brunswick Woodmen's Museum Inc.,museum,E6A 1Z5,boiestown,nb,6342 route 8 boiestown new brunswick e6a 1z5 canada,..,..
Centre …milie-Gamelin,museum,J9J 2L1,montrÈal,qc,12 055 rue grenet montrÈal quÈbec j9j 2l1 canada,45.530242,-73.715862
Centre A - Centre For Contemporary Asian Art,museum,V6A 1X6,vancouver,bc,268 keefer st vancouver bc v6a 1x6,49.280067,-123.098181
Centre D'Archives RÈgionales -SÈminaire De Nicolet,museum,J3T 1L6,nicolet,qc,645 boulevard louis-frÈchette nicolet quÈbec j3t 1l6 canada,46.2379202,-72.6036297
Centre D'Art RÈv.-Louis-NapolÈon-Fiset,museum,G0S 2R0,sainte hÈnÈdine,qc,109 rue principale sainte-hÈnÈdine quÈbec g0s 2r0 canada,..,..
Centre D'Exposition La Prison-Des-Patriotes,museum,H2K 3V9,montrÈal,qc,"903, av. de lorimier",45.523357,-73.546434
Centre D'InterprÈtation De La CÙte-De-BeauprÈ,museum,G0A 1N0,ch‚teau richer,qc,7976 av royale chateau-richer quÈbec g0a 1n0 canada,46.96881915,-71.01870924
Centre D'InterprÈtation Des Battures Et De RÈhabilitation Des Oiseaux De Saint-Fulgence,museum,G0V 1S0,saint-fulgence,qc,100 chemin du cap des roches saint-fulgence quÈbec g0v 1s0 canada,48.3028048,-71.1644362
Centre D'InterprÈtation Du Marais,museum,J1X 0N4,magog,qc,69 chemin roy magog quÈbec j1x 0n4 canada,45.2935877,-72.1781133
Centre D'InterprÈtation Et D'Observation De Cap-De-Bon-DÈsir,museum,G0T 1G0,bergeronnes,qc,route 138 bergeronnes quÈbec g0t 1g0 canada,48.2791043,-69.4829891
Centre De L'…meu De Charlevoix - …conomusÈe De La HuiliËre,museum,G0A 4K0,saint-urbain,qc,"710, rue st-Èdouard",47.55409,-70.534324
Centre Des Loisirs Culturels Et Scientifiques Du TÈmiscamingue,museum,J0Z 3B0,notre-dame du-nord,qc,fossilarium de notre-dame-du-nord 5 rue principale-sud notre-dame-du-nord quÈbec j0z 3b0 canada,..,..
Centre For Mennonite Brethren Studies,museum,R3M 3Z6,winnipeg,mb,1310 taylor ave. winnipeg manitoba r3m 3z6 canada,49.8522554,-97.1704342
Cereal Prairie Pioneer Museum,museum,T0J 0N0,cereal,ab,old railway station cereal alberta t0j 0n0 canada,..,..
Cfb Esquimalt Naval And Military Museum,museum,V9A 7N2,victoria,bc,cfb esquimalt victoria british columbia v9a 7n2 canada,48.4223367,-123.4020353
Ch‚teau Dufresne - MusÈe Dufresne-Nincheri,museum,..,montrÈal,qc,..,45.55398096,-73.55415828
"Ch‚teau Ramezay, MusÈe Et Site Historique De MontrÈal",museum,..,montrÈal,qc,..,45.50873455,-73.55319173
Ch‚teau Dufresne - MusÈe Et Lieu Historique Patrimonial,museum,H1W 3W2,montrÈal,qc,"2929, av. jeanne-d'arc",45.553837,-73.553893
Ch‚teau Ramezay - Historical Site And Museum of MontrÈal,museum,H2Y 1C5,montrÈal,qc,"280, rue notre-dame e.",45.508739,-73.553259
Chamber of Mines of Eastern B.C.,museum,V1L 5X4,nelson,bc,215 hall street nelson british columbia v1l 5x4 canada,49.4934048,-117.2916254
Champlain Trail Museum And Pioneer Village,museum,K8A 7M5,pembroke,on,1032 pembroke st. east pembroke ontario k8a 7m5 canada,45.8235054,-77.0847031
Chantier De GÈdÈon,museum,J0Z 1A0,angliers,qc,1 rue bellevue angliers quÈbec j0z 1a0 canada,47.5498131,-79.2373836
Chapel Hill Historical Society And Museum,museum,B0W 3B0,shag harbour,ns,5492 hwy 3 shag harbour nova scotia b0w 3b0 canada,43.49641164,-65.70313566
Chapelle Du SÈminaire De Saint-Hyacinthe,museum,J2S 2Y2,saint-hyacinthe,qc,150 rue girouard est saint-hyacinthe quÈbec j2s 2y2 canada,45.6318886,-72.942294
Chapleau Centennial Museum,museum,P0M 1K0,chapleau,on,94 monk street chapleau ontario p0m 1k0 canada,47.8413789,-83.4037085
Charles Macdonald Concrete House Museum,museum,B0P 1J0,kings county,ns,19 saxon street centreville kings county nova scotia b0p 1j0 canada,45.12619158,-64.522373
Charlotte County Museum,museum,E3L 1J9,st-stephen,nb,443 milltown boulevard st. stephen new brunswick e3l 1j9 canada,45.19245,-67.2802136
Chase & District Museum & Archives Society,museum,V0E 1M0,chase,bc,po box 160 chase british columbia v0e 1m0 canada,..,..
Chatham-Kent Municipal Museums,museum,N7M 4L4,chatham,on,75 william st n chatham ontario n7m 4l4 canada,42.40777799,-82.18240074
Chemainus Valley Museum,museum,V0R 1K0,chemainus,bc,9799 waterwheel crescent box 172 chemainus british columbia v0r 1k0 canada,48.9231056,-123.7171931
Chestico Museum And Historical Society,museum,B0E 2W0,port hood,ns,8095 route 19 harbourview port hood nova scotia b0e 2w0 canada,..,..
Children's Educational Wildlife Museum,museum,..,edmonton,ab,5304 97 street nw,53.48807201,-113.4785807
Chilliwack Museum & Historical Society Gift Shop,museum,V2P 1T3,chilliwack,bc,"45820 spadina ave, chilliwack bc v2p 1t3",49.16897019,-121.956597
Chinese Canadian Military Museum,museum,V6A 4H5,vancouver,bc,555 columbia street vancouver british columbia v6a 4h5 canada,49.2797742,-123.1023264
Chinese Cultural Centre Museum And Archives,museum,V6A 4H5,vancouver,bc,555 columbia st vancouver bc v6a 4h5,49.279894,-123.102448
Choco-MusÈe Erico,museum,G1R 1P8,quÈbec,qc,634 rue saint-jean quÈbec quÈbec g1r 1p8 canada,46.7931871,-71.38436942
Chocolaterie Des PËres Trappistes De Mistassini Inc. - …conomusÈe De La Chocolaterie Des PËres,museum,G8L 5E5,dolbeau mistassini,qc,"100, route des trappistes",48.94323,-72.223758
Chocomotive - Chocolate Making …conomusÈe,museum,J0V 1L0,montebello,qc,"502, rue notre dame",45.64984,-74.942458
Christ Church Community Museum,museum,K0L 2H0,lakefield,on,62 queen street p.o box 1542 lakefield ontario k0l 2h0 canada,44.4252891,-78.27213798
Church Lad's Brigade Archives And Museum,museum,A1C 2G1,st-john's,nl,72 harvey road st. john's newfoundland & labrador a1c 2g1 canada,47.56483455,-52.7141009
Churchill House And Marine Memorial Room Museum,museum,B0P 1P0,hantsport,ns,main street hantsport nova scotia b0p 1p0 canada,45.0643499,-64.1806902
Cidres Et Vergers Pedneault - Pomiculture …conomusÈe,museum,G0A 3J0,l'Ósle-aux-coudres,qc,"3384, ch. des coudriers",47.4219673,-70.376206
CitÈ De L'Or La,museum,J9P 4P3,val d'or,qc,c.p. 212 90 avenue perrault val-d'or quÈbec j9p 4p3 canada,48.0942605,-77.7657348
"CitÈ Historia, MusÈe Du Sault-Au-RÈcollet",museum,H2B 2H3,montrÈal,qc,"10897, rue du pont",45.57448904,-73.65946108
Citadelle De QuÈbec / MusÈe Royal 22E RÈgiment,museum,G1R 3R2,quÈbec,qc,"1, cÙte de la citadelle",46.80735,-71.207171
City of Toronto Museums & Heritage Services,museum,M5V 3C6,toronto,on,city of toronto -museums & heritage services 55 john st. 8th floor toronto ontario m5v 3c6 canada,..,..
City of Vancouver Archives,museum,V6J 3J9,vancouver,bc,1150 chestnut st vancouver bc v6j 3j9,49.276084,-123.142663
City of Waterloo Museum At Conestoga Mall,museum,..,waterloo,on,550 king st n,43.49668051,-80.52668941
City of Winnipeg Museums Board,museum,R3B 1B9,winnipeg,mb,clerk's office city of winnipeg city clerk`s department administrative building 510 main street winnipeg winnipeg manitoba r3b 1b9 canada,..,..
Civic Museum of Regina,museum,S4R 7V1,regina,sk,1375 broad street regina saskatchewan s4r 7v1 canada,50.4576881,-104.6060039
Claresholm & District Museum,museum,T0L 0T0,claresholm,ab,5126 -1st st. e (hwy 2) & 5115 -2nd st. e claresholm alberta t0l 0t0 canada,..,..
Clarington Museums And Archives,museum,L1C 3A8,bowmanville,on,62 temperance st bowmanville ontario l1c 3a8 canada,43.9141932,-78.6884533
Claude Crayston Museum,museum,R0K 0Y0,glenora,mb,20 km southeast of baldur glenora manitoba r0k 0y0 canada,..,..
Claybank Brick Plant National Historic Site And Museum,museum,S0H 0W0,clayback,sk,highway 339 p.o box 2-5 claybank saskatchewan s0h 0w0 canada,50.0443847,-105.2317271
Clayton Mclain Memorial Museum,museum,S0M 0N0,tomahawk,sk,tomahawk park cut knife saskatchewan s0m 0n0 canada,52.744197,-109.0268203
ClIMAX Community Museum,museum,S0N 0N0,climax,sk,2nd avenue east climax saskatchewan s0n 0n0 canada,49.2078625,-108.3881429
Clinton Museum,museum,V0K 1K0,clinton,bc,1419 cariboo highway clinton british columbia v0k 1k0 canada,51.0983373,-121.5686768
CNR Caboose,museum,..,ottawa,on,..,45.51778583,-75.39186401
Coalition of Canadian Healthcare Museums And Archives,museum,K7L 2V7,kingston,on,32 george street kingston ontario k7l 2v7 canada,44.2227523,-76.4913947
Cobalt Northern Ontario Mining Museum,museum,P0J 1C0,cobalt,on,24 silver street cobalt ontario p0j 1c0 canada,47.3952717,-79.6857716
Colborne Lodge,museum,..,toronto,on,11 colborne lodge dr,43.64034796,-79.45996349
Colbourne House/ Marpole Museum,museum,V6P 6A5,vancouver,bc,8743 sw marine dr vancouver bc v6p 6a5,49.2064788,-123.1423354
Colby-Curtis Museum,museum,J0B 3E0,stanstead,qc,"535, rue dufferin",45.016231,-72.093781
Colchester Historical Society Museum,museum,B2N 3W3,truro,ns,29 young street truro nova scotia b2n 3w3 canada,45.36411269,-63.27940583
Cold Lake Air Force Museum,museum,T9M 2C6,cold,ab,po box 5770 stn forces cold lake alberta t9m 2c6 canada,54.38930315,-110.198861
Coldwater Canadiana Heritage Museum,museum,L0K 1E0,coldwater,on,1474 woodrow road coldwater ontario l0k 1e0 canada,44.69751387,-79.64198651
Cole Harbour Rural Heritage Society,museum,B2W 4L2,dartmouth,ns,cole harbour 471 poplar dr dartmouth nova scotia b2w 4l2 canada,44.67246845,-63.49997644
Collection Claude-Morin - MusÈe De Voitures ¿ Chevaux,museum,J0Z 2S0,macamic,qc,"630, 2e-et-3e rang",48.749205,-79.287679
Collection Entomologique Ouellet-Robert,museum,H1X 2B2,montrÈal,qc,universitÈ de montrÈal centre sur la biodiversitÈ 4101 rue sherbrooke est montrÈal quÈbec h1x 2b2 canada,..,..
Collection St-Amour,museum,J0H 2E0,upton,qc,305 rue principale upton quÈbec j0h 2e0 canada,45.6493357,-72.6945259
College & Association of Registered Nurses of Alberta Museum And Archives,museum,T5M 4A6,edmonton,ab,11620-168 street edmonton alberta t5m 4a6 canada,53.56597836,-113.6107219
Collingwood Museum The,museum,L9Y 3P1,collingwood,on,45 st paul st. collingwood ontario l9y 3p1 canada,44.50243061,-80.2147346
Columbia Basin Institute of Regional History,museum,V1C 2M9,cranbrook,bc,#3 926 acre street cranbrook british columbia v1c 2m9 canada,..,..
Colville Lake Museum,museum,X0E 1L0,colville lake,nt,colville lake colville lake north west territories x0e 1l0 canada,67.02961255,-126.093935
Comber And District Historical Society Museum,museum,N0P 1J0,comber,on,10405 hwy 77 comber ontario n0p 1j0 canada,42.18910229,-82.5557837
Commanda General Store Museum,museum,P0H 1J0,commanda,on,4077 highway 522 commanda ontario p0h 1j0 canada,45.66633135,-79.64109829
Commission Des Champs De Bataille Nationaux,museum,G1R 2L7,quÈbec,qc,390 rue de berniËres quÈbec quÈbec g1r 2l7 canada,..,..
Commonwealth Air Training Plan Museum Inc.,museum,R7A 5Y5,brandon,mb,300 commonwealth way brandon manitoba r7a 5y5 canada,49.9024636,-99.9423835
Commonwealth Association of Museums,museum,T5H 1W6,edmonton,ab,10023 93 street edmonton alberta t5h 1w6 canada,53.54259812,-113.4733256
Community Arts Council of the Alberni Valley,museum,V9Y 2K5,port alberni,bc,3061 8th ave port alberni british columbia v9y 2k5 canada,49.234076,-124.8002453
Community Museum Association of Prince Edward Island,museum,C1A 9J2,charlottetown,pe,po box 22002 charlottetown prince edward island c1a 9j2 canada,..,..
Community Waterfront Heritage Centre,museum,N4K 4K8,owen sound,on,1155 first ave. west owen sound ontario n4k 4k8 canada,44.5693226,-80.95397664
Comox Air Force Museum,museum,V0R 2K0,comox,bc,19 wing comox lazo british columbia v0r 2k0 canada,49.7617275,-125.010833
Comox Archives & Museum Society,museum,V9M 3M2,comox,bc,1729 comox av comox british columbia v9m 3m2 canada,49.67254695,-124.9242602
Conception Bay Museum,museum,A0A 2M0,harbour grace,nl,water street harbour grace newfoundland & labrador a0a 2m0 canada,47.6846745,-53.2328221
Confederation Centre Art Gallery And Museum,museum,C1A 1J1,charlottetown,pe,145 richmond st charlottetown prince edward island c1a 1j1 canada,46.23453985,-63.1269015
Congregation Shaar Hashomayim Museum,museum,H3Y 3A2,westmount,qc,450 kensington avenue westmount quÈbec h3y 3a2 canada,45.48493065,-73.59833719
Consul Museum Incorporated,museum,S0N 0P0,consul,sk,box 144 consul saskatchewan s0n 0p0 canada,49.2958798,-109.5186382
Cook's Creek Heritage Museum,museum,R0E 0K0,cook's creek,mb,highway 212 cook's creek manitoba r0e 0k0 canada,..,..
Copper Cliff Museum,museum,P3A 3B7,copper,on,38 balsam street copper cliff ontario p3a 3b7 canada,46.4683736,-81.059924
Copperbelt Railway & Mining Museum,museum,Y1A 5B7,whitehorse,yt,mile 919.28 alaska highway whitehorse yukon y1a 5b7 canada,..,..
Coquitlam Heritage Society Operating Mackin House,museum,V3K 1G3,coquitlam,bc,1116 brunette avenue coquitlam british columbia v3k 1g3 canada,49.2385727,-122.8619326
Corner Brook Museum & Archives,museum,A2H 5J7,corner brook,nl,2 west street po box 20038 corner brook newfoundland & labrador a2h 5j7 canada,48.9513999,-57.941786
Coronach District Museum,museum,S0H 0Z0,coronach,sk,240 1st street west coronach saskatchewan s0h 0z0 canada,..,..
Corporation Moulin Bernier,museum,G0M 1C0,courcelles,qc,cp 171 courcelles quÈbec g0m 1c0 canada,45.873756,-70.984726
Corporation of the Municipality of Southwest Middlesex,museum,N0L 1M0,appin,on,48 wellington street appin ontario n0l 1m0 canada,42.79539508,-81.64765255
Corporation Touristique De La Seigneurie Des Aulnaies,museum,G0R 4E0,saint roch des aulnaies,qc,525 de la seigneurie saint-roch des aulnaies quÈbec g0r 4e0 canada,47.3153583,-70.1438016
Correctional Services of Canada Museum,museum,..,kingston,on,555 king st w,44.22171316,-76.51379658
Cortes Island Museum & Archives Society,museum,V0P 1K0,mansons,bc,957 beasley rd po box 422 mansons landing british columbia v0p 1k0 canada,50.0592171,-124.9833213
CosmodÙme,museum,H7T 2T8,laval,qc,2150 autoroute des laurentides laval quÈbec h7t 2t8 canada,45.5677909,-73.7434196
Costume Museum of Canada,museum,R3B 0S5,winnipeg,mb,301 -250 mcdermot ave. winnipeg manitoba r3b 0s5 canada,..,..
Coteau-Du-Lac National Historic Site,museum,J0P 1B0,coteau-du-lac,qc,"308a, ch. du fleuve",45.287601,-74.175477
Couleur Chocolat - …conomusÈe Du Chocolatier,museum,G4V 2H1,sainte-anne-des-monts,qc,"36, 2e rue o.",49.129367,-66.489981
Council For Anglophone Magdalen Islanders,museum,G4T 6B5,grosse Óle,qc,787 chemin principal grosse-Óle quÈbec g4t 6b5 canada,..,..
Country Craft Shoppe And Homestead Museum,museum,S0H 2B0,west hodgeville,sk,first street west hodgeville saskatchewan s0h 2b0 canada,53.489588,-104.6802045
Courtenay & District Museum And Palaeontology Centre,museum,V9N 1G7,courtenay,bc,207-4th st courtenay british columbia v9n 1g7 canada,49.6921529,-124.9983844
Courthouse Museum,museum,T0K 0K0,cardston,ab,89 -3rd avenue west cardston alberta t0k 0k0 canada,..,..
Cowichan Bay Maritime Centre,museum,V0R 1N0,cowichan,bc,1761 cowichan bay rd. cowichan bay british columbia v0r 1n0 canada,48.7407258,-123.6220936
Cowichan Valley Museum & Archives,museum,V9L 3Y2,duncan,bc,po box 1014 duncan british columbia v9l 3y2 canada,48.7786872,-123.7080446
Craft Council of Newfoundland & Labrador,museum,A1C 1E6,st-john's,nl,59 duckworth street st. john's newfoundland & labrador a1c 1e6 canada,47.57068835,-52.69961626
Craigdarroch Castle Historical Museum Society,museum,V8S 3L5,victoria,bc,1044 joan cres victoria british columbia v8s 3l5 canada,48.4223429,-123.3430268
